NOVA BIOMEDICAL CORPORATION,ORASURE TECHNOLOGIES,4
WHITAKER BROTHERS BUSINESS MAC,MATHEMATICA POLICY RESEARCH IN,2
WHITAKER BROTHERS BUSINESS MAC,DUPONT COMPUTERS,2
WHITAKER BROTHERS BUSINESS MAC,"OST, INC.",2
WHITAKER BROTHERS BUSINESS MAC,GRUBER TECHNICAL INC,2
WHITAKER BROTHERS BUSINESS MAC,"TABLEAU SOFTWARE, INC.",2
"FOTOWEEK DC, INC.",WASHINGTON CONCERT OPERA,2
"FOTOWEEK DC, INC.",WASHINGTON YOUTH CHOIR,2
"FOTOWEEK DC, INC.",MICHELLE HERMAN,2
"FOTOWEEK DC, INC.",PEN FAULKNER FOUNDATION,4
"FOTOWEEK DC, INC.",EL TEATRO DE DANZA CONTEMP.,2
"FOTOWEEK DC, INC.",WASH. AREA LAWYERS F/T ARTS,2
"FOTOWEEK DC, INC.",VIJAY PALAPARTY,2
"FOTOWEEK DC, INC.",MOLLY SPRINGFIELD,2
"FOTOWEEK DC, INC.",MARY J. EARLY,2
"FOTOWEEK DC, INC.",ELLINGTON FUND,2
"FOTOWEEK DC, INC.",ELEANOR WALTON,2
"FOTOWEEK DC, INC.",JOHN J. ANDERSON,2
"FOTOWEEK DC, INC.",MARION FREEMAN,2
"FOTOWEEK DC, INC.",STUDIO THEATRE,2
"FOTOWEEK DC, INC.",ATLAS PERFORMING ARTS CENTER,2
"FOTOWEEK DC, INC.",MIA FEUER,2
"FOTOWEEK DC, INC.",MAUREEN E. ANDARY,2
"FOTOWEEK DC, INC.",DANCE INSTITUTE OF WASHINGTON,2
"FOTOWEEK DC, INC.",LEVINE SCHOOL OF MUSIC,4
"FOTOWEEK DC, INC.",VIRGINIA N. DURRIN,2
"FOTOWEEK DC, INC.",THE IN SERIES INC.,2
"FOTOWEEK DC, INC.",EXCEL ACADEMY PCS,2
"FOTOWEEK DC, INC.",LORTON ART PROGRAM,2
"FOTOWEEK DC, INC.",ALEXIS E. GILLESPIE,4
"FOTOWEEK DC, INC.",SIMONE JACOBSON,2
"FOTOWEEK DC, INC.",ENVIRONMENTAL FILM FESTIVAL IN,4
"FOTOWEEK DC, INC.",PRISONS FOUNDATION,2
"FOTOWEEK DC, INC.",GALA HISPANIC THEATER,2
"FOTOWEEK DC, INC.","WASHINGTON, DC INTERNATIONAL",2
"FOTOWEEK DC, INC.",NATIONAL BUILDING MUSEUM,4
"FOTOWEEK DC, INC.",WASHINGTON PERFORMING ARTS SOC,2
"FOTOWEEK DC, INC.",ANNA U. EDHOLM DAVIS,2
"FOTOWEEK DC, INC.",THURGOOD MARSHALL ACADEMY,2
"FOTOWEEK DC, INC.",MARY ANN DEBARBIERI,2
"FOTOWEEK DC, INC.",AVISH KHEBREHZADEH,2
"FOTOWEEK DC, INC.",RUTH STENSTROM,4
"FOTOWEEK DC, INC.",CHAJANA DENHARDER,2
"FOTOWEEK DC, INC.",JONATHAN B. TUCKER,2
"FOTOWEEK DC, INC.",PAN AMERICAN SYMPHONY,2
"FOTOWEEK DC, INC.",ADAM DAVIES,2
"FOTOWEEK DC, INC.",COLIN WINTERBOTTOM,2
"FOTOWEEK DC, INC.",HELANIUS J. WILKINS - EDGEWORK,2
"FOTOWEEK DC, INC.",PHILLIPS COLLECTION,4
"FOTOWEEK DC, INC.",CORCORAN SCHOOL OF ART,2
"FOTOWEEK DC, INC.",ALEXANDER PERGAMENT,2
"FOTOWEEK DC, INC.",AFRICAN CONTINUUM THEATRE CO.,2
"FOTOWEEK DC, INC.",ASMARA GHEBREMICHAEL,2
"FOTOWEEK DC, INC.",ELISSA GOETSCHIUS,2
"FOTOWEEK DC, INC.","CAPITOL MOVEMENT, INC.",2
"FOTOWEEK DC, INC.",PATRICIA M SITAR CENTER,2
"FOTOWEEK DC, INC.",WASHINGTON NATIONAL OPERA,2
"FOTOWEEK DC, INC.",EAST OF THE RIVER BOYS & GIRLS,4
"FOTOWEEK DC, INC.",JANIS G.GOODMAN,2
"FOTOWEEK DC, INC.",DC ARTS & HUMANITIES EDUCATION,2
"FOTOWEEK DC, INC.",MOMENTUM,2
"FOTOWEEK DC, INC.",WILLIAM THOMAS BOBO,2
"FOTOWEEK DC, INC.",POST CLASSICAL ENSEMBLE,2
"FOTOWEEK DC, INC.",TIMOTHY TATE,2
"FOTOWEEK DC, INC.",MOVING FORWARD,2
"FOTOWEEK DC, INC.",CAPITOL HILL ARTS WORKSHOP,2
"FOTOWEEK DC, INC.",LIFE PIECES TO MASTERPIECES,2
"FOTOWEEK DC, INC.",MICHAEL D. IACOVONE,2
"FOTOWEEK DC, INC.",ERIK SANDBERG,2
"FOTOWEEK DC, INC.",KENNETH GEORGE,2
"FOTOWEEK DC, INC.","DC WHEEL PRODUCTIONS, INC.",2
"FOTOWEEK DC, INC.",THE KENNEDY CENTER,2
"FOTOWEEK DC, INC.",OPERA LAFAYETTE,4
"FOTOWEEK DC, INC.",TEATRO DE LA LUNA,2
"FOTOWEEK DC, INC.",BARBARA JOSEPHS LIOTTA,2
"FOTOWEEK DC, INC.",JOSHUA COGAN,2
"FOTOWEEK DC, INC.",SMITH FARM CTR HEALING ARTS,2
"FOTOWEEK DC, INC.",INTERNATIONAL CHILD ART FOUNDA,2
"FOTOWEEK DC, INC.",U STREET THEATRE FOUNDATION,2
"FOTOWEEK DC, INC.",JAMES RENWICK ALLIANCE,2
"FOTOWEEK DC, INC.",DC FILM ALLIANCE,2
"FOTOWEEK DC, INC.",PATRICK MCDONOUGH,2
"FOTOWEEK DC, INC.",ALEXANDRA SILVERTHORNE,2
"FOTOWEEK DC, INC.",FRIENDSHIP PCS,2
"FOTOWEEK DC, INC.",CITY DANCE ENSEMBLE INC,4
"FOTOWEEK DC, INC.",INTERNATIONAL ART AND ARTISTS,4
"FOTOWEEK DC, INC.",CULTURAL ALLIANCE OF GREATER,4
"FOTOWEEK DC, INC.",KATHERINE M. JORDAN,2
"FOTOWEEK DC, INC.",MARTA PEREZ-GARCIA,2
"FOTOWEEK DC, INC.",SCOTT G BROOKS,2
"FOTOWEEK DC, INC.",XEROX CORPORATION,2
"FOTOWEEK DC, INC.",BRANDON W. BLOCH,2
"FOTOWEEK DC, INC.",KHANH H. LE,2
"FOTOWEEK DC, INC.",JUDY SOUTHERLAND,2
"FOTOWEEK DC, INC.",JOY OF MOTION DANCE CENTER,2
"FOTOWEEK DC, INC.",LATIN AMERICAN YOUTH CENTER,2
"FOTOWEEK DC, INC.",STEP AFRIKA] USA INC,4
"FOTOWEEK DC, INC.",CHORAL ARTS SOCIETY OF WASHING,2
"FOTOWEEK DC, INC.","FILM ODYSSEY, INC.",2
"FOTOWEEK DC, INC.",FRIENDS OF FILLMORE ART CENTER,2
"FOTOWEEK DC, INC.",ROBERT WALKER PATTERSON,2
"FOTOWEEK DC, INC.",SOLAS NUA,4
EBSCO PUBLISHING,PREMIER OFFICE & MEDICAL SUPPL,2
EBSCO PUBLISHING,CENGAGE LEARNING,2
EBSCO PUBLISHING,CAPITOL ENTERTAINMENT,2
EBSCO PUBLISHING,JOHNS HOPKINS UNIVERSITY,2
EBSCO PUBLISHING,"JEROME H. ROSS, LTD.",2
EBSCO PUBLISHING,SCHOOL SPECIALTY,2
EBSCO PUBLISHING,CATHY G. CROCKER,2
EBSCO PUBLISHING,"LECTORUM PUBLICATIONS, INC.",2
EBSCO PUBLISHING,FLIK INTERNATIONAL,2
EBSCO PUBLISHING,SURVEY SOFTWARE SERVICES INC,2
EBSCO PUBLISHING,FUND FOR EDUCATION AND HUMAN SERVICE,4
EBSCO PUBLISHING,DAVID KANE KREISBERG,2
EBSCO PUBLISHING,"DC CHOICES, LLC",2
EBSCO PUBLISHING,WRIGHT EDUCATIONAL CONSULTANT,2
EBSCO PUBLISHING,GROUP 360 LLC,2
EBSCO PUBLISHING,PEMBROKE WEST ASSOCIATES INC,2
EBSCO PUBLISHING,"SYNTHESIS, INC",2
EBSCO PUBLISHING,"INCAPSULATE, LLC",2
EBSCO PUBLISHING,WIRELESS GENERATION INC,2
EBSCO PUBLISHING,"SAMSCHOOLS, LLC",2
EBSCO PUBLISHING,STUDY ISLAND,4
EBSCO PUBLISHING,GENERAL MERCHANDISE SUPPLIES,2
EBSCO PUBLISHING,APPLE COMPUTER INC,4
EBSCO PUBLISHING,TURNING THE PAGE,4
EBSCO PUBLISHING,ACHIEVE TUTORING,2
EBSCO PUBLISHING,AMER ALL HEALTH PHYS ED,2
EBSCO PUBLISHING,CORPORATE EXPRESS EXEC COURIER,2
EBSCO PUBLISHING,SCHOOL HEALTH CORPORATION,4
EBSCO PUBLISHING,GEORGE WASHINGTON UNIVERSITY -,4
EBSCO PUBLISHING,DELL COMPUTER CORP.,12
EBSCO PUBLISHING,GREAT AMERICAN CORP,4
EBSCO PUBLISHING,DUTCHMILL CATERERS,2
EBSCO PUBLISHING,DISTRICT OF COLUMBIA URBAN DEB,2
EBSCO PUBLISHING,WR HARRIS GROUP,2
EBSCO PUBLISHING,"PEARSON EDUCATION, INC.",2
EBSCO PUBLISHING,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,8
EBSCO PUBLISHING,CBS OUTDOOR,2
EBSCO PUBLISHING,REVOLUTION FOODS,2
EBSCO PUBLISHING,HAMPTON BROWN BOOKS,2
EBSCO PUBLISHING,"DISCOVERY EDUCATION, INC.",4
EBSCO PUBLISHING,LIFE INFINITE LLC,2
EBSCO PUBLISHING,PSYCHOLOGICAL ASSESSMENT RESOU,2
EBSCO PUBLISHING,SAMSON WITTY ASSOCIATES,2
EBSCO PUBLISHING,"FUNDS FOR LEARNING,LLC",2
EBSCO PUBLISHING,WEST END TRAVEL INC,2
EBSCO PUBLISHING,FORDE DESIGNS LLC,2
EBSCO PUBLISHING,LAKESHORE LEARNING MATERIALS,2
EBSCO PUBLISHING,CAREER PUBLISHING GROUP INC,2
EBSCO PUBLISHING,GREENWOOD PUBLISHING GROUP INC,2
EBSCO PUBLISHING,"SCHOLASTIC, INC.",2
EBSCO PUBLISHING,HEALTHY HABITS,2
EBSCO PUBLISHING,WASH METRO AREA TRANSIT AUTH,6
EBSCO PUBLISHING,THE KENNEDY CENTER,2
EBSCO PUBLISHING,"COMPASS GROUP USA, INC",2
EBSCO PUBLISHING,AMERICAN RED CROSS OF THE NATI,2
EBSCO PUBLISHING,WILSON LANGUAGE TRAINING CORP.,2
EBSCO PUBLISHING,THE BOOKSOURCE INC,2
EBSCO PUBLISHING,MARGIE MONROE DBA/3-L BUS,2
EBSCO PUBLISHING,SCHOLASTIC LIBRARY PUBLISHING,4
EBSCO PUBLISHING,MARY BETH CROWDER-MEIER,2
EBSCO PUBLISHING,FRIENDSHIP PCS,2
EBSCO PUBLISHING,GALLAUDET UNIVERSITY,2
EBSCO PUBLISHING,BAKER & TAYLOR INC,2
EBSCO PUBLISHING,REINGOLD INC,2
EBSCO PUBLISHING,METROPOLITAN OFFICE PRODUCTS,8
EBSCO PUBLISHING,BOLANA CAPITOL ENTERPRISES INC,4
EBSCO PUBLISHING,CERTIPORT INC.,2
EBSCO PUBLISHING,JEROME T. BARRETT,2
EBSCO PUBLISHING,"BRENTWORKS, INC.",2
EBSCO PUBLISHING,SPERO TECHNOLOGIES,2
EBSCO PUBLISHING,AMERICAN EXPRESS COMPANY,52
EBSCO PUBLISHING,FOLLETT LIBRARY RESOURCES INC.,2
EBSCO PUBLISHING,INTAC INC,4
EBSCO PUBLISHING,PAUL GREENBERG,2
EBSCO PUBLISHING,FOLLETT EDUCATIONAL SERVICES,2
EBSCO PUBLISHING,SHARP ELECTRONICS CORPORATION,2
EBSCO PUBLISHING,COLUMBIA HEIGHTS SHAW COLLABRATIVE,2
EBSCO PUBLISHING,AMERICAN READING COMPANY,2
EBSCO PUBLISHING,PROFESSIONAL SERVICE INDUSTRIE,4
EBSCO PUBLISHING,ADT SECURITY SERVICES,2
EBSCO PUBLISHING,"ENCYCLOPEDIA CENTER, INC",2
EBSCO PUBLISHING,"IT'S LEARNING, INC.",2
EBSCO PUBLISHING,SINGAPOREMATH.COM,2
EBSCO PUBLISHING,LONG VIEW ASSOCIATES LLC,6
EBSCO PUBLISHING,MIDTOWN PERSONNEL INC,2
GREAT AMERICAN CORP,PREMIER OFFICE & MEDICAL SUPPL,4
GREAT AMERICAN CORP,CENGAGE LEARNING,4
GREAT AMERICAN CORP,CAPITOL ENTERTAINMENT,4
GREAT AMERICAN CORP,JOHNS HOPKINS UNIVERSITY,4
GREAT AMERICAN CORP,"JEROME H. ROSS, LTD.",4
GREAT AMERICAN CORP,SCHOOL SPECIALTY,4
GREAT AMERICAN CORP,CATHY G. CROCKER,4
GREAT AMERICAN CORP,"LECTORUM PUBLICATIONS, INC.",4
GREAT AMERICAN CORP,FLIK INTERNATIONAL,4
GREAT AMERICAN CORP,SURVEY SOFTWARE SERVICES INC,4
GREAT AMERICAN CORP,FUND FOR EDUCATION AND HUMAN SERVICE,8
GREAT AMERICAN CORP,DAVID KANE KREISBERG,4
GREAT AMERICAN CORP,"DC CHOICES, LLC",4
GREAT AMERICAN CORP,WRIGHT EDUCATIONAL CONSULTANT,4
GREAT AMERICAN CORP,GROUP 360 LLC,4
GREAT AMERICAN CORP,PEMBROKE WEST ASSOCIATES INC,4
GREAT AMERICAN CORP,"SYNTHESIS, INC",4
GREAT AMERICAN CORP,"INCAPSULATE, LLC",4
GREAT AMERICAN CORP,WIRELESS GENERATION INC,4
GREAT AMERICAN CORP,"SAMSCHOOLS, LLC",4
GREAT AMERICAN CORP,STUDY ISLAND,8
GREAT AMERICAN CORP,GENERAL MERCHANDISE SUPPLIES,4
GREAT AMERICAN CORP,APPLE COMPUTER INC,8
GREAT AMERICAN CORP,TURNING THE PAGE,8
GREAT AMERICAN CORP,ACHIEVE TUTORING,4
GREAT AMERICAN CORP,AMER ALL HEALTH PHYS ED,4
GREAT AMERICAN CORP,CORPORATE EXPRESS EXEC COURIER,4
GREAT AMERICAN CORP,SCHOOL HEALTH CORPORATION,8
GREAT AMERICAN CORP,GEORGE WASHINGTON UNIVERSITY -,8
GREAT AMERICAN CORP,DELL COMPUTER CORP.,24
GREAT AMERICAN CORP,DUTCHMILL CATERERS,4
GREAT AMERICAN CORP,DISTRICT OF COLUMBIA URBAN DEB,4
GREAT AMERICAN CORP,WR HARRIS GROUP,4
GREAT AMERICAN CORP,"PEARSON EDUCATION, INC.",4
GREAT AMERICAN CORP,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,16
GREAT AMERICAN CORP,CBS OUTDOOR,4
GREAT AMERICAN CORP,REVOLUTION FOODS,4
GREAT AMERICAN CORP,HAMPTON BROWN BOOKS,4
GREAT AMERICAN CORP,"DISCOVERY EDUCATION, INC.",8
GREAT AMERICAN CORP,LIFE INFINITE LLC,4
GREAT AMERICAN CORP,PSYCHOLOGICAL ASSESSMENT RESOU,4
GREAT AMERICAN CORP,SAMSON WITTY ASSOCIATES,4
GREAT AMERICAN CORP,"FUNDS FOR LEARNING,LLC",4
GREAT AMERICAN CORP,WEST END TRAVEL INC,4
GREAT AMERICAN CORP,FORDE DESIGNS LLC,4
GREAT AMERICAN CORP,LAKESHORE LEARNING MATERIALS,4
GREAT AMERICAN CORP,CAREER PUBLISHING GROUP INC,4
GREAT AMERICAN CORP,GREENWOOD PUBLISHING GROUP INC,4
GREAT AMERICAN CORP,"SCHOLASTIC, INC.",4
GREAT AMERICAN CORP,HEALTHY HABITS,4
GREAT AMERICAN CORP,WASH METRO AREA TRANSIT AUTH,12
GREAT AMERICAN CORP,THE KENNEDY CENTER,4
GREAT AMERICAN CORP,"COMPASS GROUP USA, INC",4
GREAT AMERICAN CORP,AMERICAN RED CROSS OF THE NATI,4
GREAT AMERICAN CORP,WILSON LANGUAGE TRAINING CORP.,4
GREAT AMERICAN CORP,THE BOOKSOURCE INC,4
GREAT AMERICAN CORP,MARGIE MONROE DBA/3-L BUS,4
GREAT AMERICAN CORP,SCHOLASTIC LIBRARY PUBLISHING,8
GREAT AMERICAN CORP,MARY BETH CROWDER-MEIER,4
GREAT AMERICAN CORP,FRIENDSHIP PCS,4
GREAT AMERICAN CORP,GALLAUDET UNIVERSITY,4
GREAT AMERICAN CORP,BAKER & TAYLOR INC,4
GREAT AMERICAN CORP,REINGOLD INC,4
GREAT AMERICAN CORP,METROPOLITAN OFFICE PRODUCTS,16
GREAT AMERICAN CORP,BOLANA CAPITOL ENTERPRISES INC,8
GREAT AMERICAN CORP,CERTIPORT INC.,4
GREAT AMERICAN CORP,JEROME T. BARRETT,4
GREAT AMERICAN CORP,"BRENTWORKS, INC.",4
GREAT AMERICAN CORP,SPERO TECHNOLOGIES,4
GREAT AMERICAN CORP,AMERICAN EXPRESS COMPANY,104
GREAT AMERICAN CORP,FOLLETT LIBRARY RESOURCES INC.,4
GREAT AMERICAN CORP,INTAC INC,8
GREAT AMERICAN CORP,PAUL GREENBERG,4
GREAT AMERICAN CORP,FOLLETT EDUCATIONAL SERVICES,4
GREAT AMERICAN CORP,SHARP ELECTRONICS CORPORATION,4
GREAT AMERICAN CORP,COLUMBIA HEIGHTS SHAW COLLABRATIVE,4
GREAT AMERICAN CORP,AMERICAN READING COMPANY,4
GREAT AMERICAN CORP,PROFESSIONAL SERVICE INDUSTRIE,8
GREAT AMERICAN CORP,ADT SECURITY SERVICES,4
GREAT AMERICAN CORP,"ENCYCLOPEDIA CENTER, INC",4
GREAT AMERICAN CORP,"IT'S LEARNING, INC.",4
GREAT AMERICAN CORP,SINGAPOREMATH.COM,4
GREAT AMERICAN CORP,LONG VIEW ASSOCIATES LLC,12
GREAT AMERICAN CORP,MIDTOWN PERSONNEL INC,4
J&L ORNAMENTAL IRON WORKS,HOWARD UNIVERSITY THE LEARNING ACADEMY,4
J&L ORNAMENTAL IRON WORKS,"POTBELLY SANDWICH WORKS, LLC",2
J&L ORNAMENTAL IRON WORKS,HDR ENGINEERING INC.,4
J&L ORNAMENTAL IRON WORKS,ORACLE CORPORATION,2
J&L ORNAMENTAL IRON WORKS,GREENHORNE & O'MARA INC,2
J&L ORNAMENTAL IRON WORKS,A MORTON THOMAS & ASSOCIATES,2
J&L ORNAMENTAL IRON WORKS,ELLIOTT & FRANTZ  INC,2
J&L ORNAMENTAL IRON WORKS,DELL COMPUTER CORP.,2
J&L ORNAMENTAL IRON WORKS,ADIRONDACK TREE EXPERTS,2
J&L ORNAMENTAL IRON WORKS,FORT MYER CONSTRUCTION CORPORA,4
J&L ORNAMENTAL IRON WORKS,RUMMEL KLEPPER AND KAHL LLP,2
J&L ORNAMENTAL IRON WORKS,ALPINE TRADING CO INC.,2
J&L ORNAMENTAL IRON WORKS,"FLIPPO CONSTRUCTION CO., INC.",4
J&L ORNAMENTAL IRON WORKS,"SEVERN CONSTRUCTION SVCS, LLC",2
J&L ORNAMENTAL IRON WORKS,VIRGINIA TECH,2
J&L ORNAMENTAL IRON WORKS,RHODESIDE & HARWELL INC.,2
J&L ORNAMENTAL IRON WORKS,XEROX CORPORATION,2
J&L ORNAMENTAL IRON WORKS,"TELVENT DTN, INC.",2
J&L ORNAMENTAL IRON WORKS,"BENTLEY SYSTEMS, INC.",2
J&L ORNAMENTAL IRON WORKS,U.S. NUCLEAR REGULATORY,2
J&L ORNAMENTAL IRON WORKS,EXCEL TREE EXPERT CO.INC.,2
J&L ORNAMENTAL IRON WORKS,PROJECT ENHANCEMENT CORP.,2
J&L ORNAMENTAL IRON WORKS,CAPITOL PAVING OF DC INC,2
J&L ORNAMENTAL IRON WORKS,"OST, INC.",2
J&L ORNAMENTAL IRON WORKS,VOIANCE LANGUAGE SERVICES LLC,2
J&L ORNAMENTAL IRON WORKS,IDEAL ELECTRIC SUPPLY,2
J&L ORNAMENTAL IRON WORKS,HNTB DISTRICT OF COLUMBIA PC,6
J&L ORNAMENTAL IRON WORKS,GALLAUDET UNIVERSITY,2
J&L ORNAMENTAL IRON WORKS,PRIME SOURCE TECHNOLOGIES LLC,2
J&L ORNAMENTAL IRON WORKS,CYCON PUBLISHING INC.,2
J&L ORNAMENTAL IRON WORKS,RAJAN MAHIMA ASSOCIATES,2
PRECISE REPORTING SERVICES,DR RICHARD H CONANT,2
PRECISE REPORTING SERVICES,REHABILITATION PERSPECTIVES,2
PRECISE REPORTING SERVICES,CAPITAL REPORTING COMPANY,2
PRECISE REPORTING SERVICES,JACKSON & ASSOCIATES INC,2
PRECISE REPORTING SERVICES,MARCUS ASSET GROUP INC,2
FORT MYER CONSTRUCTION CORPORA,HOWARD UNIVERSITY THE LEARNING ACADEMY,8
FORT MYER CONSTRUCTION CORPORA,"POTBELLY SANDWICH WORKS, LLC",4
FORT MYER CONSTRUCTION CORPORA,HDR ENGINEERING INC.,8
FORT MYER CONSTRUCTION CORPORA,ORACLE CORPORATION,4
FORT MYER CONSTRUCTION CORPORA,GREENHORNE & O'MARA INC,4
FORT MYER CONSTRUCTION CORPORA,A MORTON THOMAS & ASSOCIATES,4
FORT MYER CONSTRUCTION CORPORA,ELLIOTT & FRANTZ  INC,4
FORT MYER CONSTRUCTION CORPORA,DELL COMPUTER CORP.,4
FORT MYER CONSTRUCTION CORPORA,ADIRONDACK TREE EXPERTS,4
FORT MYER CONSTRUCTION CORPORA,RUMMEL KLEPPER AND KAHL LLP,4
FORT MYER CONSTRUCTION CORPORA,ALPINE TRADING CO INC.,4
FORT MYER CONSTRUCTION CORPORA,"FLIPPO CONSTRUCTION CO., INC.",8
FORT MYER CONSTRUCTION CORPORA,"SEVERN CONSTRUCTION SVCS, LLC",4
FORT MYER CONSTRUCTION CORPORA,VIRGINIA TECH,4
FORT MYER CONSTRUCTION CORPORA,RHODESIDE & HARWELL INC.,4
FORT MYER CONSTRUCTION CORPORA,XEROX CORPORATION,4
FORT MYER CONSTRUCTION CORPORA,"TELVENT DTN, INC.",4
FORT MYER CONSTRUCTION CORPORA,"BENTLEY SYSTEMS, INC.",4
FORT MYER CONSTRUCTION CORPORA,U.S. NUCLEAR REGULATORY,4
FORT MYER CONSTRUCTION CORPORA,EXCEL TREE EXPERT CO.INC.,4
FORT MYER CONSTRUCTION CORPORA,PROJECT ENHANCEMENT CORP.,4
FORT MYER CONSTRUCTION CORPORA,CAPITOL PAVING OF DC INC,4
FORT MYER CONSTRUCTION CORPORA,"OST, INC.",4
FORT MYER CONSTRUCTION CORPORA,VOIANCE LANGUAGE SERVICES LLC,4
FORT MYER CONSTRUCTION CORPORA,IDEAL ELECTRIC SUPPLY,4
FORT MYER CONSTRUCTION CORPORA,HNTB DISTRICT OF COLUMBIA PC,12
FORT MYER CONSTRUCTION CORPORA,GALLAUDET UNIVERSITY,4
FORT MYER CONSTRUCTION CORPORA,PRIME SOURCE TECHNOLOGIES LLC,4
FORT MYER CONSTRUCTION CORPORA,CYCON PUBLISHING INC.,4
FORT MYER CONSTRUCTION CORPORA,RAJAN MAHIMA ASSOCIATES,4
V H BLACKINTON & CO INC,H.C. SUMMERS INC,6
V H BLACKINTON & CO INC,NOW TECHNOLOGIES INC.,6
V H BLACKINTON & CO INC,LAW ENFORCEMENT TARGETS,6
V H BLACKINTON & CO INC,MONTANA DOUBLE CAR WASH,6
V H BLACKINTON & CO INC,DIGI DOCS INC DOCUMENT MGERS,6
V H BLACKINTON & CO INC,INTERNATIONAL BUSINESS MACHINE,6
V H BLACKINTON & CO INC,PHYSIO-CONTROL CORPORATION,6
V H BLACKINTON & CO INC,CHARLES FEIGENBAUM,6
V H BLACKINTON & CO INC,THE HAMILTON GROUP,18
V H BLACKINTON & CO INC,MEDICAL SUPPLY SYSTEMS INC,12
V H BLACKINTON & CO INC,LEEDS PRECISION INSTRUMENTS,6
V H BLACKINTON & CO INC,"LAWMEN SUUPPLY COMPANY, INC.",6
V H BLACKINTON & CO INC,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,6
V H BLACKINTON & CO INC,ACME AUTO LEASING LLC,6
V H BLACKINTON & CO INC,"STAR OFFICE PRODUCTS, INC",6
V H BLACKINTON & CO INC,"LEICA MICROSYSTEMS, INC.",6
V H BLACKINTON & CO INC,DLT SOLUTIONS INC,6
V H BLACKINTON & CO INC,"OST, INC.",6
V H BLACKINTON & CO INC,LASER ART INC,6
V H BLACKINTON & CO INC,CAPITAL SERVICES AND SUPPLIES,12
V H BLACKINTON & CO INC,PAULETTE WASHINGTON,12
NAT'L ASSOC. OF STATE UTILITY,WILSON ENERGY ECONOMICS,2
NAT'L ASSOC. OF STATE UTILITY,CAPITAL SERVICES AND SUPPLIES,2
NAT'L ASSOC. OF STATE UTILITY,MIDTOWN PERSONNEL INC,4
NAT'L ASSOC. OF STATE UTILITY,"LEGAL TECHNOLOGY SOLUTION, LLC",2
GOVSMART INC.,DELL COMPUTER CORP.,4
GOVSMART INC.,"NEW LIGHT TECHNOLOGIES, INC.",2
GOVSMART INC.,VERIZON,2
GOVSMART INC.,IDEAL ELECTRIC SUPPLY,2
GOVSMART INC.,"OST, INC.",32
GOVSMART INC.,LEVEL 3 COMMUNICATIONS LLC,2
GOVSMART INC.,"AVAYA, INC.",6
GOVSMART INC.,ACCESS411,2
GOVSMART INC.,EPLUS TECHNOLOGY DBA INTERNATI,2
GOVSMART INC.,"SUPRETECH, INC.",2
GOVSMART INC.,ORACLE CORPORATION,2
GOVSMART INC.,COLUMBIA TELECOMMUNICATIONS,2
GOVSMART INC.,ONIX NETWORKING CORP.,2
GOVSMART INC.,A MORTON THOMAS & ASSOCIATES,2
GOVSMART INC.,"UC4 SOFTWARE, INC.",2
GOVSMART INC.,HEWLETT PACKARD,2
GOVSMART INC.,DOCUMENT SYSTEMS INC,2
GOVSMART INC.,IRON MOUNTAIN,2
MEDICAL SUPPLY SYSTEMS INC,INTERNATIONAL BUSINESS MACHINE,4
MEDICAL SUPPLY SYSTEMS INC,H.C. SUMMERS INC,4
MEDICAL SUPPLY SYSTEMS INC,NOW TECHNOLOGIES INC.,4
MEDICAL SUPPLY SYSTEMS INC,LAW ENFORCEMENT TARGETS,4
MEDICAL SUPPLY SYSTEMS INC,DELL COMPUTER CORP.,4
MEDICAL SUPPLY SYSTEMS INC,DIGI DOCS INC DOCUMENT MGERS,4
MEDICAL SUPPLY SYSTEMS INC,METROPOLITAN ROLLING DOORS INC,4
MEDICAL SUPPLY SYSTEMS INC,PHYSIO-CONTROL CORPORATION,16
MEDICAL SUPPLY SYSTEMS INC,CHARLES FEIGENBAUM,4
MEDICAL SUPPLY SYSTEMS INC,THE HAMILTON GROUP,12
MEDICAL SUPPLY SYSTEMS INC,"DHHS, PSC, DPM",4
MEDICAL SUPPLY SYSTEMS INC,LEEDS PRECISION INSTRUMENTS,4
MEDICAL SUPPLY SYSTEMS INC,"LAWMEN SUUPPLY COMPANY, INC.",4
MEDICAL SUPPLY SYSTEMS INC,MORGANS INC,4
MEDICAL SUPPLY SYSTEMS INC,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,4
MEDICAL SUPPLY SYSTEMS INC,MONTANA DOUBLE CAR WASH,4
MEDICAL SUPPLY SYSTEMS INC,ACME AUTO LEASING LLC,4
MEDICAL SUPPLY SYSTEMS INC,"STAR OFFICE PRODUCTS, INC",4
MEDICAL SUPPLY SYSTEMS INC,"LEICA MICROSYSTEMS, INC.",4
MEDICAL SUPPLY SYSTEMS INC,"BOCALJE SERVICES, INC.",4
MEDICAL SUPPLY SYSTEMS INC,"SAMAHA ASSOCIATES, P.C.",4
MEDICAL SUPPLY SYSTEMS INC,DLT SOLUTIONS INC,4
MEDICAL SUPPLY SYSTEMS INC,"BATES TRUCKING COMPANY, INC.",4
MEDICAL SUPPLY SYSTEMS INC,TAC TRANSPORT LLC,4
MEDICAL SUPPLY SYSTEMS INC,"OST, INC.",4
